id;BSSID;SSID;AvgRSSI;LocationID
2069;80:e0:1d:e6:79:d2;eduroam;-65;37
2070;80:e0:1d:e6:79:d1;LakeheadU;-66;37
2071;80:e0:1d:e6:79:d0;LU-Guest;-66;37
2072;80:e0:1d:e6:79:d4;Free Tbaytel WiFi;-66;37
2073;80:e0:1d:e6:79:d3;LU-Events;-65;37
2074;80:e0:1d:e6:79:db;Free Tbaytel WiFi;-77;37
2075;80:e0:1d:e6:79:df;LU-Guest;-72;37
2076;80:e0:1d:e6:79:de;LakeheadU;-73;37
2077;80:e0:1d:e6:79:dd;eduroam;-72;37
2078;80:e0:1d:e6:79:dc;LU-Events;-72;37
2079;a2:53:22:40:4f:7b;NOSMSecure;-85;37
2080;6c:5a:b0:3d:73:bf;Quanser_UVS-5G;-88;37
2081;ae:53:22:40:4f:e8;NOSMConnect24;-83;37
2082;80:e0:1d:ac:8b:0e;LakeheadU;-55;37
2083;80:e0:1d:ac:8b:0d;eduroam;-54;37
2084;80:e0:1d:ac:8b:0c;LU-Events;-55;37
2085;80:e0:1d:ac:8b:0b;Free Tbaytel WiFi;-55;37
2086;6c:5a:b0:3d:73:c0;Quanser_UVS-5G;-77;37
2087;80:e0:1d:ac:8b:0f;LU-Guest;-54;37
2088;ae:53:22:40:4f:7a;NOSMConnect24;-65;38
2089;aa:53:22:40:4f:7a;NOSMConnect;-65;38
2090;aa:53:22:40:4f:7b;NOSMConnect;-86;38
2091;80:e0:1d:f6:a5:10;LU-Guest;-85;38
2092;80:e0:1d:f6:a5:1b;Free Tbaytel WiFi;-92;38
2093;80:e0:1d:f6:a5:1f;LU-Guest;-92;38
2094;a6:53:22:40:4f:7b;eduroam;-86;38
2095;a6:53:22:40:4f:7a;eduroam;-65;38
2096;ac:7a:56:c8:62:0a;;-84;38
2097;ac:7a:56:c8:62:0d;;-84;38
2098;ac:7a:56:c8:62:0e;LU-Events;-82;38
2099;ac:7a:56:c8:62:0b;;-84;38
2100;ac:7a:56:c8:62:0c;LU-Guest;-82;38
2101;a4:6c:2a:d3:f2:84;Free Tbaytel WiFi;-77;38
2102;ac:7a:56:c8:62:01;LU-Events;-73;38
2103;ac:7a:56:c8:62:02;;-73;38
2104;ac:7a:56:c8:62:08;Free Tbaytel WiFi;-80;38
2105;ac:7a:56:c8:62:07;eduroam;-84;38
2106;a4:6c:2a:d3:f4:df;LU-Guest;-72;38
2107;a4:6c:2a:d3:f4:dd;eduroam;-70;38
2108;a4:6c:2a:d3:f4:de;LakeheadU;-73;38
2109;a4:6c:2a:d3:f4:db;Free Tbaytel WiFi;-72;38
2110;a4:6c:2a:d3:f4:dc;LU-Events;-71;38
2111;9c:53:22:40:4f:7b;TBAYTech;-86;38
2112;9c:53:22:40:4f:7a;TBAYTech;-65;38
2113;a4:6c:2a:d3:f4:d0;LU-Guest;-68;38
2114;a4:6c:2a:d3:f4:d1;LakeheadU;-69;38
2115;a4:6c:2a:d3:f4:d4;Free Tbaytel WiFi;-69;38
2116;a4:6c:2a:d3:f4:d2;eduroam;-70;38
2117;a4:6c:2a:d3:f4:d3;LU-Events;-68;38
2118;80:e0:1d:ee:3f:0e;LakeheadU;-78;38
2119;80:e0:1d:ee:3f:0f;LU-Guest;-78;38
2120;80:e0:1d:ee:3f:0c;LU-Events;-79;38
2121;80:e0:1d:e6:79:d2;eduroam;-67;38
2122;80:e0:1d:e6:79:d1;LakeheadU;-67;38
2123;80:e0:1d:e6:79:d0;LU-Guest;-67;38
2124;80:e0:1d:e6:79:d4;Free Tbaytel WiFi;-67;38
2125;80:e0:1d:e6:79:d3;LU-Events;-68;38
2126;80:e0:1d:e6:79:db;Free Tbaytel WiFi;-74;38
2127;80:e0:1d:e6:79:df;LU-Guest;-74;38
2128;80:e0:1d:e6:79:de;LakeheadU;-75;38
2129;80:e0:1d:e6:79:dd;eduroam;-74;38
2130;80:e0:1d:e6:79:dc;LU-Events;-74;38
2131;a2:53:22:40:4f:7b;NOSMSecure;-86;38
2132;a2:53:22:40:4f:7a;NOSMSecure;-65;38
2133;80:e0:1d:ac:8b:04;Free Tbaytel WiFi;-48;38
2134;80:e0:1d:ac:8b:03;LU-Events;-49;38
2135;80:e0:1d:ac:8b:02;eduroam;-48;38
2136;80:e0:1d:ac:8b:01;LakeheadU;-47;38
2137;80:e0:1d:ac:8b:00;LU-Guest;-48;38
2138;6c:5a:b0:3d:73:bf;Quanser_UVS-5G;-90;38
2139;80:e0:1d:ac:8b:0e;LakeheadU;-53;38
2140;80:e0:1d:ac:8b:0d;eduroam;-53;38
2141;80:e0:1d:ac:8b:0c;LU-Events;-53;38
2142;80:e0:1d:ac:8b:0b;Free Tbaytel WiFi;-54;38
2143;6c:5a:b0:3d:73:c0;Quanser_UVS-5G;-80;38
2144;6c:5a:b0:3d:73:c1;Quanser_UVS;-69;38
2145;80:e0:1d:ac:8b:0f;LU-Guest;-52;38
2146;80:e0:1d:ac:8b:0e;LakeheadU;-53;39
2147;80:e0:1d:ac:8b:0d;eduroam;-53;39
2148;80:e0:1d:ac:8b:0c;LU-Events;-53;39
2149;80:e0:1d:ac:8b:0b;Free Tbaytel WiFi;-54;39
2150;80:e0:1d:ac:8b:0f;LU-Guest;-52;39
2151;9c:53:22:40:4f:e8;TBAYTech;-74;40
2152;aa:53:22:40:4f:7b;NOSMConnect;-88;40
2153;a4:6c:2a:d4:ba:40;LU-Guest;-86;40
2154;80:e0:1d:f6:a5:1b;Free Tbaytel WiFi;-91;40
2155;80:e0:1d:f6:a5:1f;LU-Guest;-92;40
2156;80:e0:1d:f6:a5:1c;LU-Events;-92;40
2157;a6:53:22:40:4f:7b;eduroam;-88;40
2158;a2:53:22:40:4f:e8;NOSMSecure;-75;40
2159;80:e0:1d:f6:a4:df;LU-Guest;-93;40
2160;ac:7a:56:c8:62:0f;LakeheadU;-89;40
2161;ac:7a:56:c8:62:0d;;-89;40
2162;ac:7a:56:c8:62:0c;LU-Guest;-88;40
2163;a4:6c:2a:d3:f2:80;LU-Guest;-74;40
2164;a4:6c:2a:d3:f2:83;LU-Events;-73;40
2165;a4:6c:2a:d3:f2:82;eduroam;-73;40
2166;aa:53:22:40:4f:e8;NOSMConnect;-76;40
2167;a4:6c:2a:d3:f4:df;LU-Guest;-84;40
2168;a4:6c:2a:d3:f4:dd;eduroam;-83;40
2169;a4:6c:2a:d3:f4:de;LakeheadU;-83;40
2170;a4:6c:2a:d3:f4:db;Free Tbaytel WiFi;-84;40
2171;a4:6c:2a:d3:f4:dc;LU-Events;-83;40
2172;9c:53:22:40:4f:7b;TBAYTech;-87;40
2173;9c:53:22:40:4f:7a;TBAYTech;-64;40
2174;a4:6c:2a:d3:f4:d0;LU-Guest;-64;40
2175;a4:6c:2a:d3:f4:d1;LakeheadU;-64;40
2176;a4:6c:2a:d3:f4:d4;Free Tbaytel WiFi;-64;40
2177;a4:6c:2a:d3:f4:d2;eduroam;-65;40
2178;a4:6c:2a:d3:f4:d3;LU-Events;-64;40
2179;80:e0:1d:ee:3f:00;LU-Guest;-59;40
2180;80:e0:1d:ee:3f:01;LakeheadU;-60;40
2181;80:e0:1d:ee:3f:02;eduroam;-59;40
2182;80:e0:1d:ee:3f:04;Free Tbaytel WiFi;-60;40
2183;80:e0:1d:ee:3f:0e;LakeheadU;-73;40
2184;80:e0:1d:ee:3f:0f;LU-Guest;-73;40
2185;80:e0:1d:ee:3f:0b;Free Tbaytel WiFi;-72;40
2186;80:e0:1d:ee:3f:0c;LU-Events;-74;40
2187;80:e0:1d:ee:3f:0d;eduroam;-73;40
2188;80:e0:1d:e6:79:d0;LU-Guest;-76;40
2189;80:e0:1d:e6:79:d4;Free Tbaytel WiFi;-76;40
2190;80:e0:1d:e6:79:d3;LU-Events;-76;40
2191;80:e0:1d:e6:79:db;Free Tbaytel WiFi;-80;40
2192;80:e0:1d:e6:79:df;LU-Guest;-80;40
2193;80:e0:1d:e6:79:de;LakeheadU;-80;40
2194;80:e0:1d:e6:79:dd;eduroam;-80;40
2195;80:e0:1d:e6:79:dc;LU-Events;-79;40
2196;a2:53:22:40:4f:7b;NOSMSecure;-88;40
2197;ae:53:22:40:4f:e8;NOSMConnect24;-76;40
2198;80:e0:1d:ac:8b:0e;LakeheadU;-58;40
2199;80:e0:1d:ac:8b:0d;eduroam;-57;40
2200;80:e0:1d:ac:8b:0c;LU-Events;-58;40
2201;80:e0:1d:ac:8b:0b;Free Tbaytel WiFi;-56;40
2202;6c:5a:b0:3d:73:c0;Quanser_UVS-5G;-81;40
2203;6c:5a:b0:3d:73:c1;Quanser_UVS;-64;40
2204;80:e0:1d:ac:8b:0f;LU-Guest;-57;40
2205;80:e0:1d:ac:8b:0b;Free Tbaytel WiFi;-56;41
2206;80:e0:1d:ac:8b:0f;LU-Guest;-57;41
2207;80:e0:1d:ac:8b:0d;eduroam;-57;41
2208;80:e0:1d:ac:8b:0e;LakeheadU;-58;41
2209;80:e0:1d:ac:8b:0c;LU-Events;-58;41
2210;80:e0:1d:ee:3f:00;LU-Guest;-59;41
2211;80:e0:1d:ee:3f:02;eduroam;-59;41
2212;80:e0:1d:ee:3f:04;Free Tbaytel WiFi;-60;41
2213;80:e0:1d:ee:3f:01;LakeheadU;-60;41
2214;a4:6c:2a:d3:f4:d4;Free Tbaytel WiFi;-64;41
2215;a4:6c:2a:d3:f4:d3;LU-Events;-64;41
2216;a4:6c:2a:d3:f4:d1;LakeheadU;-64;41
2217;6c:5a:b0:3d:73:c1;Quanser_UVS;-64;41
2218;9c:53:22:40:4f:7a;TBAYTech;-64;41
2219;a4:6c:2a:d3:f4:d0;LU-Guest;-64;41
2220;a4:6c:2a:d3:f4:d2;eduroam;-65;41
2221;80:e0:1d:ee:3f:0b;Free Tbaytel WiFi;-72;41
2222;80:e0:1d:ee:3f:0f;LU-Guest;-73;41
2223;80:e0:1d:ee:3f:0e;LakeheadU;-73;41
2224;a4:6c:2a:d3:f2:82;eduroam;-73;41
2225;a4:6c:2a:d3:f2:83;LU-Events;-73;41
2226;80:e0:1d:ee:3f:0d;eduroam;-73;41
2227;80:e0:1d:ee:3f:0c;LU-Events;-74;41
2228;9c:53:22:40:4f:e8;TBAYTech;-74;41
2229;a4:6c:2a:d3:f2:80;LU-Guest;-74;41
2230;a2:53:22:40:4f:e8;NOSMSecure;-75;41
2231;80:e0:1d:e6:79:d4;Free Tbaytel WiFi;-76;41
2232;80:e0:1d:e6:79:d3;LU-Events;-76;41
2233;80:e0:1d:e6:79:d0;LU-Guest;-76;41
2234;aa:53:22:40:4f:e8;NOSMConnect;-76;41
2235;ae:53:22:40:4f:e8;NOSMConnect24;-76;41
2236;80:e0:1d:e6:79:dc;LU-Events;-79;41
2237;80:e0:1d:e6:79:db;Free Tbaytel WiFi;-80;41
2238;80:e0:1d:e6:79:df;LU-Guest;-80;41
2239;80:e0:1d:e6:79:dd;eduroam;-80;41
2240;80:e0:1d:e6:79:de;LakeheadU;-80;41
2241;6c:5a:b0:3d:73:c0;Quanser_UVS-5G;-81;41
2242;a4:6c:2a:d3:f4:dd;eduroam;-83;41
2243;a4:6c:2a:d3:f4:dc;LU-Events;-83;41
2244;a4:6c:2a:d3:f4:de;LakeheadU;-83;41
2245;a4:6c:2a:d3:f4:df;LU-Guest;-84;41
2246;a4:6c:2a:d3:f4:db;Free Tbaytel WiFi;-84;41
2247;a4:6c:2a:d4:ba:40;LU-Guest;-86;41
2248;9c:53:22:40:4f:7b;TBAYTech;-87;41
2249;aa:53:22:40:4f:7b;NOSMConnect;-88;41
2250;a6:53:22:40:4f:7b;eduroam;-88;41
2251;a2:53:22:40:4f:7b;NOSMSecure;-88;41
2252;ac:7a:56:c8:62:0c;LU-Guest;-88;41
2253;ac:7a:56:c8:62:0d;;-89;41
2254;ac:7a:56:c8:62:0f;LakeheadU;-89;41
2255;80:e0:1d:f6:a5:1b;Free Tbaytel WiFi;-91;41
2256;80:e0:1d:f6:a5:1f;LU-Guest;-92;41
2257;80:e0:1d:f6:a5:1c;LU-Events;-92;41
2258;80:e0:1d:f6:a4:df;LU-Guest;-93;41
2259;9c:53:22:40:4f:e8;TBAYTech;-74;42
2260;ae:53:22:40:4f:7a;NOSMConnect24;-70;42
2261;aa:53:22:40:4f:7b;NOSMConnect;-90;42
2262;80:e0:1d:f6:a5:12;eduroam;-77;42
2263;80:e0:1d:f6:a5:10;LU-Guest;-76;42
2264;80:e0:1d:f6:a5:13;LU-Events;-75;42
2265;80:e0:1d:f6:a5:14;Free Tbaytel WiFi;-76;42
2266;80:e0:1d:f6:a5:1b;Free Tbaytel WiFi;-81;42
2267;80:e0:1d:f6:a5:1e;LakeheadU;-81;42
2268;80:e0:1d:f6:a5:1f;LU-Guest;-82;42
2269;80:e0:1d:f6:a5:1c;LU-Events;-81;42
2270;80:e0:1d:f6:a5:1d;eduroam;-81;42
2271;a6:53:22:40:4f:7b;eduroam;-89;42
2272;a2:53:22:40:4f:e8;NOSMSecure;-74;42
2273;80:e0:1d:f6:a4:db;Free Tbaytel WiFi;-89;42
2274;80:e0:1d:f6:a4:dd;eduroam;-90;42
2275;80:e0:1d:f6:a4:df;LU-Guest;-88;42
2276;ac:7a:56:c8:62:0a;;-91;42
2277;ac:7a:56:c8:62:0c;LU-Guest;-89;42
2278;a4:6c:2a:d3:f2:8c;LU-Events;-84;42
2279;a4:6c:2a:d3:f2:8f;LU-Guest;-84;42
2280;a4:6c:2a:d3:f2:81;LakeheadU;-74;42
2281;a4:6c:2a:d3:f2:80;LU-Guest;-75;42
2282;a4:6c:2a:d3:f2:83;LU-Events;-74;42
2283;a4:6c:2a:d3:f2:82;eduroam;-76;42
2284;a4:6c:2a:d3:f2:84;Free Tbaytel WiFi;-76;42
2285;ac:7a:56:c8:62:08;Free Tbaytel WiFi;-90;42
2286;ac:7a:56:c8:62:07;eduroam;-90;42
2287;a6:53:22:40:4f:e8;eduroam;-74;42
2288;a4:6c:2a:d3:f4:df;LU-Guest;-81;42
2289;a4:6c:2a:d3:f4:dd;eduroam;-82;42
2290;a4:6c:2a:d3:f4:de;LakeheadU;-81;42
2291;a4:6c:2a:d3:f4:dc;LU-Events;-83;42
2292;9c:53:22:40:4f:7b;TBAYTech;-90;42
2293;9c:53:22:40:4f:7a;TBAYTech;-69;42
2294;a4:6c:2a:d3:f4:d0;LU-Guest;-72;42
2295;a4:6c:2a:d3:f4:d1;LakeheadU;-72;42
2296;a4:6c:2a:d3:f4:d4;Free Tbaytel WiFi;-72;42
2297;a4:6c:2a:d3:f4:d2;eduroam;-72;42
2298;a4:6c:2a:d3:f4:d3;LU-Events;-73;42
2299;80:e0:1d:ee:3f:00;LU-Guest;-57;42
2300;80:e0:1d:ee:3f:01;LakeheadU;-56;42
2301;80:e0:1d:ee:3f:02;eduroam;-56;42
2302;80:e0:1d:ee:3f:03;LU-Events;-57;42
2303;80:e0:1d:ee:3f:04;Free Tbaytel WiFi;-57;42
2304;80:e0:1d:ee:3f:0e;LakeheadU;-68;42
2305;80:e0:1d:ee:3f:0f;LU-Guest;-68;42
2306;80:e0:1d:ee:3f:0b;Free Tbaytel WiFi;-68;42
2307;80:e0:1d:ee:3f:0c;LU-Events;-67;42
2308;80:e0:1d:ee:3f:0d;eduroam;-67;42
2309;d2:5d:05:d7:2e:bc;Xerox;-89;42
2310;80:e0:1d:e6:79:d2;eduroam;-76;42
2311;80:e0:1d:e6:79:d1;LakeheadU;-76;42
2312;80:e0:1d:e6:79:d0;LU-Guest;-76;42
2313;80:e0:1d:e6:79:d4;Free Tbaytel WiFi;-76;42
2314;80:e0:1d:e6:79:d3;LU-Events;-75;42
2315;80:e0:1d:e6:79:db;Free Tbaytel WiFi;-84;42
2316;80:e0:1d:e6:79:df;LU-Guest;-84;42
2317;a2:53:22:40:4f:7b;NOSMSecure;-91;42
2318;a2:53:22:40:4f:7a;NOSMSecure;-69;42
2319;80:e0:1d:ac:8b:04;Free Tbaytel WiFi;-54;42
2320;80:e0:1d:ac:8b:02;eduroam;-55;42
2321;80:e0:1d:ac:8b:00;LU-Guest;-67;42
2322;80:e0:1d:ac:8b:0e;LakeheadU;-61;42
2323;80:e0:1d:ac:8b:0d;eduroam;-61;42
2324;82:f2:e0:d1:f9:74;portthru;-86;42
2325;80:e0:1d:ac:8b:0c;LU-Events;-60;42
2326;80:e0:1d:ac:8b:0b;Free Tbaytel WiFi;-62;42
2327;6c:5a:b0:3d:73:c0;Quanser_UVS-5G;-86;42
2328;6c:5a:b0:3d:73:c1;Quanser_UVS;-72;42
2329;80:e0:1d:ac:8b:0f;LU-Guest;-60;42
2330;9c:53:22:40:4f:e8;TBAYTech;-74;43
2331;ae:53:22:40:4f:7a;NOSMConnect24;-70;43
2332;aa:53:22:40:4f:7b;NOSMConnect;-90;43
2333;80:e0:1d:f6:a5:12;eduroam;-77;43
2334;80:e0:1d:f6:a5:10;LU-Guest;-76;43
2335;80:e0:1d:f6:a5:13;LU-Events;-75;43
2336;80:e0:1d:f6:a5:14;Free Tbaytel WiFi;-76;43
2337;80:e0:1d:f6:a5:1b;Free Tbaytel WiFi;-81;43
2338;80:e0:1d:f6:a5:1e;LakeheadU;-81;43
2339;80:e0:1d:f6:a5:1f;LU-Guest;-82;43
2340;80:e0:1d:f6:a5:1c;LU-Events;-81;43
2341;80:e0:1d:f6:a5:1d;eduroam;-81;43
2342;a6:53:22:40:4f:7b;eduroam;-89;43
2343;a2:53:22:40:4f:e8;NOSMSecure;-74;43
2344;80:e0:1d:f6:a4:db;Free Tbaytel WiFi;-89;43
2345;80:e0:1d:f6:a4:dd;eduroam;-90;43
2346;80:e0:1d:f6:a4:df;LU-Guest;-88;43
2347;ac:7a:56:c8:62:0a;;-91;43
2348;ac:7a:56:c8:62:0c;LU-Guest;-89;43
2349;a4:6c:2a:d3:f2:8c;LU-Events;-84;43
2350;a4:6c:2a:d3:f2:8f;LU-Guest;-84;43
2351;a4:6c:2a:d3:f2:81;LakeheadU;-74;43
2352;a4:6c:2a:d3:f2:80;LU-Guest;-75;43
2353;a4:6c:2a:d3:f2:83;LU-Events;-74;43
2354;a4:6c:2a:d3:f2:82;eduroam;-76;43
2355;a4:6c:2a:d3:f2:84;Free Tbaytel WiFi;-76;43
2356;ac:7a:56:c8:62:08;Free Tbaytel WiFi;-90;43
2357;ac:7a:56:c8:62:07;eduroam;-90;43
2358;a6:53:22:40:4f:e8;eduroam;-74;43
2359;a4:6c:2a:d3:f4:df;LU-Guest;-81;43
2360;a4:6c:2a:d3:f4:dd;eduroam;-82;43
2361;a4:6c:2a:d3:f4:de;LakeheadU;-81;43
2362;a4:6c:2a:d3:f4:dc;LU-Events;-83;43
2363;9c:53:22:40:4f:7b;TBAYTech;-90;43
2364;9c:53:22:40:4f:7a;TBAYTech;-69;43
2365;a4:6c:2a:d3:f4:d0;LU-Guest;-72;43
2366;a4:6c:2a:d3:f4:d1;LakeheadU;-72;43
2367;a4:6c:2a:d3:f4:d4;Free Tbaytel WiFi;-72;43
2368;a4:6c:2a:d3:f4:d2;eduroam;-72;43
2369;a4:6c:2a:d3:f4:d3;LU-Events;-73;43
2370;80:e0:1d:ee:3f:00;LU-Guest;-57;43
2371;80:e0:1d:ee:3f:01;LakeheadU;-56;43
2372;80:e0:1d:ee:3f:02;eduroam;-56;43
2373;80:e0:1d:ee:3f:03;LU-Events;-57;43
2374;80:e0:1d:ee:3f:04;Free Tbaytel WiFi;-57;43
2375;80:e0:1d:ee:3f:0e;LakeheadU;-68;43
2376;80:e0:1d:ee:3f:0f;LU-Guest;-68;43
2377;80:e0:1d:ee:3f:0b;Free Tbaytel WiFi;-68;43
2378;80:e0:1d:ee:3f:0c;LU-Events;-67;43
2379;80:e0:1d:ee:3f:0d;eduroam;-67;43
2380;d2:5d:05:d7:2e:bc;Xerox;-89;43
2381;80:e0:1d:e6:79:d2;eduroam;-76;43
2382;80:e0:1d:e6:79:d1;LakeheadU;-76;43
2383;80:e0:1d:e6:79:d0;LU-Guest;-76;43
2384;80:e0:1d:e6:79:d4;Free Tbaytel WiFi;-76;43
2385;80:e0:1d:e6:79:d3;LU-Events;-75;43
2386;80:e0:1d:e6:79:db;Free Tbaytel WiFi;-84;43
2387;80:e0:1d:e6:79:df;LU-Guest;-84;43
2388;a2:53:22:40:4f:7b;NOSMSecure;-91;43
2389;a2:53:22:40:4f:7a;NOSMSecure;-69;43
2390;80:e0:1d:ac:8b:04;Free Tbaytel WiFi;-54;43
2391;80:e0:1d:ac:8b:02;eduroam;-55;43
2392;80:e0:1d:ac:8b:00;LU-Guest;-67;43
2393;80:e0:1d:ac:8b:0e;LakeheadU;-61;43
2394;80:e0:1d:ac:8b:0d;eduroam;-61;43
2395;82:f2:e0:d1:f9:74;portthru;-86;43
2396;80:e0:1d:ac:8b:0c;LU-Events;-60;43
2397;80:e0:1d:ac:8b:0b;Free Tbaytel WiFi;-62;43
2398;6c:5a:b0:3d:73:c0;Quanser_UVS-5G;-86;43
2399;6c:5a:b0:3d:73:c1;Quanser_UVS;-72;43
2400;80:e0:1d:ac:8b:0f;LU-Guest;-60;43
2401;9c:53:22:40:4f:e9;TBAYTech;-91;44
2402;9c:53:22:40:4f:e8;TBAYTech;-68;44
2403;ae:53:22:40:4f:7a;NOSMConnect24;-74;44
2404;80:e0:1d:f6:a5:1f;LU-Guest;-83;44
2405;80:e0:1d:f6:a5:1c;LU-Events;-82;44
2406;a6:53:22:40:4f:7a;eduroam;-73;44
2407;a2:53:22:40:4f:e8;NOSMSecure;-69;44
2408;a2:53:22:40:4f:e9;NOSMSecure;-90;44
2409;a4:6c:2a:d4:be:3e;LakeheadU;-92;44
2410;a4:6c:2a:d4:be:3c;LU-Events;-92;44
2411;a4:6c:2a:d4:be:3d;eduroam;-93;44
2412;80:e0:1d:f6:a4:d0;LU-Guest;-73;44
2413;80:e0:1d:f6:a4:d2;eduroam;-74;44
2414;80:e0:1d:f6:a4:d1;LakeheadU;-72;44
2415;80:e0:1d:f6:a4:d4;Free Tbaytel WiFi;-74;44
2416;80:e0:1d:f6:a4:d3;LU-Events;-74;44
2417;a4:6c:2a:d4:be:32;eduroam;-76;44
2418;a4:6c:2a:d3:f2:8c;LU-Events;-77;44
2419;a4:6c:2a:d3:f2:8b;Free Tbaytel WiFi;-76;44
2420;a4:6c:2a:d3:f2:8e;LakeheadU;-77;44
2421;a4:6c:2a:d3:f2:8d;eduroam;-77;44
2422;a4:6c:2a:d3:f2:8f;LU-Guest;-77;44
2423;a4:6c:2a:d3:f2:81;LakeheadU;-57;44
2424;a4:6c:2a:d3:f2:80;LU-Guest;-73;44
2425;a4:6c:2a:d3:f2:83;LU-Events;-57;44
2426;a4:6c:2a:d3:f2:82;eduroam;-59;44
2427;a4:6c:2a:d3:f2:84;Free Tbaytel WiFi;-58;44
2428;aa:53:22:40:4f:e9;NOSMConnect;-92;44
2429;a6:53:22:40:4f:e9;eduroam;-91;44
2430;a6:53:22:40:4f:e8;eduroam;-69;44
2431;80:e0:1d:ee:3f:00;LU-Guest;-47;44
2432;80:e0:1d:ee:3f:01;LakeheadU;-46;44
2433;80:e0:1d:ee:3f:02;eduroam;-46;44
2434;80:e0:1d:ee:3f:03;LU-Events;-46;44
2435;80:e0:1d:ee:3f:04;Free Tbaytel WiFi;-46;44
2436;80:e0:1d:ee:3f:0e;LakeheadU;-56;44
2437;80:e0:1d:ee:3f:0f;LU-Guest;-56;44
2438;80:e0:1d:ee:3f:0b;Free Tbaytel WiFi;-56;44
2439;80:e0:1d:ee:3f:0c;LU-Events;-56;44
2440;80:e0:1d:ee:3f:0d;eduroam;-56;44
2441;80:e0:1d:e6:79:db;Free Tbaytel WiFi;-89;44
2442;80:e0:1d:e6:79:df;LU-Guest;-88;44
2443;a2:53:22:40:4f:7a;NOSMSecure;-74;44
2444;80:e0:1d:ac:8b:04;Free Tbaytel WiFi;-53;44
2445;80:e0:1d:ac:8b:03;LU-Events;-53;44
2446;80:e0:1d:ac:8b:02;eduroam;-53;44
2447;80:e0:1d:ac:8b:01;LakeheadU;-53;44
2448;80:e0:1d:ac:8b:00;LU-Guest;-53;44
2449;ae:53:22:40:4f:e8;NOSMConnect24;-70;44
2450;80:e0:1d:ac:8b:0e;LakeheadU;-77;44
2451;80:e0:1d:ac:8b:0d;eduroam;-78;44
2452;82:f2:e0:d1:f9:74;portthru;-85;44
2453;80:e0:1d:ac:8b:0c;LU-Events;-77;44
2454;80:e0:1d:ac:8b:0b;Free Tbaytel WiFi;-71;44
2455;6c:5a:b0:3d:73:c1;Quanser_UVS;-73;44
2456;80:e0:1d:ac:8b:0f;LU-Guest;-77;44
2457;80:e0:1d:ee:3f:04;Free Tbaytel WiFi;-46;45
2458;80:e0:1d:ee:3f:02;eduroam;-46;45
2459;80:e0:1d:ee:3f:01;LakeheadU;-46;45
2460;80:e0:1d:ee:3f:03;LU-Events;-46;45
2461;80:e0:1d:ee:3f:00;LU-Guest;-47;45
2462;80:e0:1d:ac:8b:00;LU-Guest;-53;45
2463;80:e0:1d:ac:8b:04;Free Tbaytel WiFi;-53;45
2464;80:e0:1d:ac:8b:02;eduroam;-53;45
2465;80:e0:1d:ac:8b:01;LakeheadU;-53;45
2466;80:e0:1d:ac:8b:03;LU-Events;-53;45
2467;80:e0:1d:ee:3f:0c;LU-Events;-56;45
2468;80:e0:1d:ee:3f:0f;LU-Guest;-56;45
2469;80:e0:1d:ee:3f:0e;LakeheadU;-56;45
2470;80:e0:1d:ee:3f:0b;Free Tbaytel WiFi;-56;45
2471;80:e0:1d:ee:3f:0d;eduroam;-56;45
2472;a4:6c:2a:d3:f2:83;LU-Events;-57;45
2473;a4:6c:2a:d3:f2:81;LakeheadU;-57;45
2474;a4:6c:2a:d3:f2:84;Free Tbaytel WiFi;-58;45
2475;a4:6c:2a:d3:f2:82;eduroam;-59;45
2476;9c:53:22:40:4f:e8;TBAYTech;-68;45
2477;a2:53:22:40:4f:e8;NOSMSecure;-69;45
2478;a6:53:22:40:4f:e8;eduroam;-69;45
2479;ae:53:22:40:4f:e8;NOSMConnect24;-70;45
2480;80:e0:1d:ac:8b:0b;Free Tbaytel WiFi;-71;45
2481;80:e0:1d:f6:a4:d1;LakeheadU;-72;45
2482;6c:5a:b0:3d:73:c1;Quanser_UVS;-73;45
2483;a4:6c:2a:d3:f2:80;LU-Guest;-73;45
2484;a6:53:22:40:4f:7a;eduroam;-73;45
2485;80:e0:1d:f6:a4:d0;LU-Guest;-73;45
2486;a2:53:22:40:4f:7a;NOSMSecure;-74;45
2487;ae:53:22:40:4f:7a;NOSMConnect24;-74;45
2488;80:e0:1d:f6:a4:d2;eduroam;-74;45
2489;80:e0:1d:f6:a4:d3;LU-Events;-74;45
2490;80:e0:1d:f6:a4:d4;Free Tbaytel WiFi;-74;45
2491;a4:6c:2a:d4:be:32;eduroam;-76;45
2492;a4:6c:2a:d3:f2:8b;Free Tbaytel WiFi;-76;45
2493;80:e0:1d:ac:8b:0f;LU-Guest;-77;45
2494;80:e0:1d:ac:8b:0e;LakeheadU;-77;45
2495;80:e0:1d:ac:8b:0c;LU-Events;-77;45
2496;a4:6c:2a:d3:f2:8c;LU-Events;-77;45
2497;a4:6c:2a:d3:f2:8f;LU-Guest;-77;45
2498;a4:6c:2a:d3:f2:8d;eduroam;-77;45
2499;a4:6c:2a:d3:f2:8e;LakeheadU;-77;45
2500;80:e0:1d:ac:8b:0d;eduroam;-78;45
2501;80:e0:1d:f6:a5:1c;LU-Events;-82;45
2502;80:e0:1d:f6:a5:1f;LU-Guest;-83;45
2503;82:f2:e0:d1:f9:74;portthru;-85;45
2504;80:e0:1d:e6:79:df;LU-Guest;-88;45
2505;80:e0:1d:e6:79:db;Free Tbaytel WiFi;-89;45
